id,content,translate,
1251912662432149505,Ada yg dirumah nya pake XLHome? stabil ga koneksi nya? berencana ganti provider...,Loading...,
1251901231825485824,@diatastanah_ XLhome,Loading...,
1251894716028731394,"WFH begini mau masang wifi juga bingung pada lemot. First media juga udah kek orang stress, indihome juga lemot. Kira2 ada saran gak nih? Mau nyoba xlhome belom kepasang fiber nya itupun masih gatau kapan huffttt",Loading...,
1251894152419131392,"@Myriansyah92 @danangabuhafid off ngeleg, mnding xlhome fiber",Loading...,
1251894039978184709,"@jsuhhhh XLhome mantep si paketannya, krn baru jg kali ya",Loading...,
1251893505405796355,@xlhomeid depan rumah saya cilincing sedang pasang teknisi kabel optic XL.. apa bener bisa pasang XLHOME fiber optic internet? @myXL thx,Loading...,
1251889493801529347,"@myXLCare Sy beli router XL home bekas, dr tmn, setelah dinyalakan ternyata saya tdk bisa login dengan memasukan no.yg ada. Setelah itu saya coba pakai perdana XL combo lite dgn kuota 6GB. Dan bisa login ke myXL. Pertanyaan saya, bagaimana caranya saya beli paket XLhome",Loading...,
1251889168126406658,"@AdibHidayat Klo di tempat saya, ajlut2an semua provider.
Dari inet winet gig, xlhome, tetring paket data ampe competitor indihome, si mediacloud.
Krn mmg kebutuhan internet ditengah pandemic  sangat tinggi. Semua WFH, anak sekolah home e-learning. Bandwith terbagi2.
Gag ada provider yg siap.",Loading...,
1251888175200399360,Ni kalo masi gini terus w mau ganti XLHome aja,Loading...,
1251878933630300161,@neofri pgn nyoba xlhome,Loading...,
1251877360514654209,2x keluar game disangka citer xlhome tololllllll https://t.co/WNmFHjcHLR,Loading...,
1251867957199695873,@Telokaskara Xlhome aja belum masuk rumah gua kalo bis mau xlhome gua,Loading...,
1251866197022261248,@serendivyaa xlhome jugak ngeselin bgt ngapasih iy,Loading...,
1251863861910581248,@qnafess Aku pake xlhome 100 Mbps 333rb nder,Loading...,
1251840323476615168,Mangkanye ganti ke xlhome wkwk promosiin jangan?,Loading...,
1251832171582517248,"@fachriadidi @Aqilzulmi @bcxry @FirstMediaCares @fikrizea @XLHome @pln_123 Aqel kebiasaan, ini @pertamina cobalah harga pertamak turbo jgn mahal mahal, temen ane jadi gabisa kebut kan tuh kasian",Loading...,
1251827707232448512,@Aqilzulmi @bcxry @_ztrngr @FirstMediaCares @fikrizea @XLHome @pln_123 Salah mention lo qel,Loading...,
1251827554974982146,"@xlhomeid min, xlhome knapa dibuat zoom ga konek2 ya, pake koneksi yg lain normal2 aja. Kmrn2 pake xlhome juga normal aja.",Loading...,
1251827484066107392,@bcxry @_ztrngr @fachriadidi @FirstMediaCares @fikrizea @XLHome @pln_123 tolong lah min jgn ngecewain lg lah,@bcxry @_ztrngr @fachriadidi @firstmediacares @fikrize @xlhome @pln_123 please don't disappoint again,
1251822011631849472,"@_ztrngr @fachriadidi @FirstMediaCares @Aqilzulmi @fikrizea @XLHome et gua buka lagi usernamenya @XLHome  ada di buitenland, buitenland mana pik?",Loading...,
1251818897445023745,@fachriadidi @bcxry @FirstMediaCares @Aqilzulmi @fikrizea Udh mau meledak itu dia cek. Bener-bener mengecewakan servicenya. Nunggu @XLHome masuk taman asri nich,Loading...,
1251815575212318723,@nafisarisma Pake xlhome ?,Loading...,
1251806049390084100,@xlhomeid tanya daftar xlhome fiber utk Jl. Pulo Sirih Selatan I. Blok AE no 107. Perumahan Taman Galaxy. Kecamatan Bekasi Selatan. Bekasi 17148.,Loading...,
1251804133251616769,@xlhomeid min mo daftar xlhome fiber nama jalan saya ga kedaftar nih. Pdhl jln2 lain deket2 rumah udah ada.,@xlhomeid min mo list xlhome fiber my street name is not registered. Pdhl Jln2 other near the house already exists.,
1251784872890228736,"@syerarasitha Hi Arshyera, apakah ada yang ditanyakan terkait dengan layanan XLHome Fibernya? #Thanks ^Fitri","@syerarasitha Hi Arshyera, is there anything asked about the XLHOME Fiber service? #Thanks ^Fitri",
1251761141660827648,@anakdombagarut Xlhome aman gan,Loading...,
1251702340312158208,"@models_pictures Bisa diinformasikan terlebih dahulu untuk alamat lengkapnya via DM berdasar nama Perumahan atau Komplek (jika ada), Jalan, Blok,RT dan RW, serta Nomor Rumah? Supaya bisa kami bantu untuk lakukan pengecekkan apakah area kamu tercover jaringan XLHome. #Thanks ^Dian",Loading...,
1251689823422656513,"@denoirtry Hi Vid, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",Loading...,
1251435839118176265,"@fxmahardika Hi Mahardika, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1251433872404787201,"@rlthingy XLhome, (+) lumayan murah plus gratis biaya pasang waktu awal (-) jaringannya terkadang ngelag","@rltingy xlhome, (+) Pretty cheap plus FREE COST OF EARLY TIME (-) The network is sometimes flagged",
1251422908116660224,"@frawnco Hi Franco,mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",Loading...,
1251417571959529473,"@LegendRydoe Hi Rydo,mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",Loading...,
1251414078112673793,@Jestersliem xlhome,Loading...,
1251413589463756801,"@memefess semoga xlhome cepet masuk kesini, enak di STB nya bisa maen game gratis sama bisa netflix-an.","@memeffess hopefully Xlhome quickly goes here, it's good at the STB, you can play free games with Netflix.",
1251411869048295424,"@Adriharr Hi Harry, mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",Loading...,
1251411356726685700,"@xlhomeid Min, waktu itu saya d hubungi sama sales xlhome dan sudah d registrasi untuk pemasanga, kok ngga ada update lg ya?",Loading...,
1251407064695336961,@Tyan_Riangga xlhome cepet bang,Loading...,
1251400152260030466,@sakuyakaii pengen ganti xlhome tapi belom ngecover daerah w hvftt,Loading...,
1251377803611615232,@faujanisn @IndiHome XLhome jannnn by XL Axiata,Loading...,
1251315476157743104,"@xlhomeid saya di wilayah kecamatan Tangerang, mohon info sales untuk pemasangan xlhome",Loading...,
1251313072741822464,"@xlhomeid kalau mau aktivasi xlhome unlimited booster memang harus kuota semua habis yah??
Dr kmaren mau beli yg booster 100rb ga bisa terus",Loading...,
1251155276545155073,Indihome/xlhome? Help,Loading...,
1251122498671788032,buka twitter pake xlhome kadang bisa kadang kaga,Loading...,
1251089016633520129,"@xlhomeid kak aku udah dm gangguan xlhome di daerah bukit cengkeh depok. Mohon kerjasamanya,saya lagi kerja ini😭",Loading...,
1251088725250981889,"@xlhomeid min mau tanya, untuk daerah bogor barat udah masuk jaringan xlhome kah ? thanks min",Loading...,
1251057391996530689,@uncmenfess2 Mending XLhome bisa netflix-an,Loading...,
1251047043994271747,"@elgowh Wajar sih menurut gw diblok gitu supaya layanan streaming mereka ga kalah, Go...tp XLhome opsi yg bagus","@elgowh it is natural that I think is blocked so that their streaming service is not inferior, go ... but xlhome is good",
1251040144766824448,"@sungjinthebear Kalau area tercover, bisa coba xlhome. Sy bantu.",Loading...,
1251030072623951872,"@thebaeclatant @michaleona ini semua provider udah gw kontak. oxygen, biznet, myrep, indosat gig, xlhome. belom ada yang dapet wkwk",Loading...,
1251005576936435712,"@1000perak Hi, cek area kamu saat ini masih belum tercover jaringan XLHome Fiber. Informasi lebih lanjut apakah area kamu sudah ter-cover atau belum, silakan cek disini https://t.co/0QqojBNA5H #Thanks ^AdI :)",Loading...,
1251001900863913984,"@efekrumahpadang Hi, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1250981187696209920,@neothecyber @subtanyarl iyaaa xlhome,Loading...,
1250966792207339521,@abdelachrian Pake XLHome kah?,Loading...,
1250950921099464705,Gregetan bgt mau berhenti langganan indihome. XLhome bisa kali ya jadi alternatif,Loading...,
1250870741286805504,dear @IndiHome kapan @netflix bisa dibuka dengan internetmu? apakah aku harus beralih ke xlhome?! 😔,Dear @IndiHome When can @netflix be opened with your internet? Do I have to turn to Xlhome?! 😔,
1250856445366595585,Halal kebiasaan nih XLHome di twitter gabisa liat foto sm video,Loading...,
1250854463901888513,"@nielfardani @hrdbacot Coba cek xlhome/xlfiber , CBN kalau buat wifi soalnya udh ada cakupan di beberapa area di bekasi.",Loading...,
1250824081072697346,Ada yg tau knp xlhome lemot?,Loading...,
1250822231048904704,"@txtdaribima So far oke, tapi kemarin dan hari ini tiba tiba sering gangguan. Keputus sendiri di laptop tulisan “No Internet Access” tapi di HP lancar, terus sekarang ping agak spiking. Hello @xlhome tapi ga separah Indihome sih",Loading...,
1250813174388940801,"@FebbyVbee @myXLCare Nah ini jawabannya @myXLCare 
Hi Dedy, mohon maaf untuk kendala sinyal yang tidak stabil ya, lengkapi info berikut ya : 
1. Apakah pengguna XL dilokasi yang sama mengalami hal yang sama?
Maya tunggu datanya ya :) Thanks #M119
XLHOME 4G CPE",Loading...,
1250786753809547266,"@adixtif sama pake xlhome juga gitu, harus pake vpn",Loading...,
1250769195282751491,"@nsrinaa itu xlhome kah? gue pake indihome sering ngedrop tiba-tiba speednya.

mau pake biznet ga ada jalur FO nya dirumah :(",Loading...,
1250697105666007040,"@aliayuds Hi, cek area kamu saat ini masih belum tercover jaringan XLHome Fiber. Informasi lebih lanjut apakah area kamu sudah ter-cover atau belum, silakan cek disini https://t.co/0QqojBNA5H #Thanks ^AdI :)",Loading...,
1250614164441063424,Wkwk xlhome gak bisa diakses lewat indihome,Loading...,
1250605767910031360,@reynaldosoler kowe pake xlhome do?,Loading...,
1250577269174628352,"@AnggitWichak Hi Anggit, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1250576376651907073,"@wildan_sampurna Hi Wildan, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1250575793366818818,"@miiiaa77 Hi Mia, cek area kamu saat ini masih belum tercover jaringan XLHome Fiber. Informasi lebih lanjut apakah area kamu sudah ter-cover atau belum, silakan cek disini https://t.co/0QqojBNA5H #Thanks ^AdI :)",Loading...,
1250563708398403584,@theadjiekombre @IndiHome Udah nyoba xlhome?,Loading...,
1250494696339632128,@marimuh_ Ganti XLhome aja mar kl misal udh ad jaringannya di tmptmu,Loading...,
1250476300445184000,@longgonemac xlhome bel tapi gw jakarta bukan bodetabek,Loading...,
1250398247673159682,"@46us_siswadi Hi kak, terkait layanan XLHome Fiber bisa disampaikan via pesan ya :) #Thanks ^April",Loading...,
1250397557861183491,"@cliquesugar Hi kak, mohon maaf atas ketidaknyamanannya, terkait layanan XLHome Fiber bisa disampaikan via pesan ya :) #Thanks ^April",Loading...,
1250388745431298048,@aanatasyaf Xlhome wkwkwkw di passngin bu kosan krn 3 kamar lain protes mulu jg ga ada sinyal,Loading...,
1250388059947819009,@myXLCare huawei modem untuk XLhome saya kenapa lemot ? Speed hanya 0.8 mbps . Sedangkan di tempat yang sama saya menggunakan MOBILE ANDROID HOTSPOT bisa 7-8mbps . https://t.co/BjKknTAk1T,Loading...,
1250377991693021184,@collegemenfess tiati xlhome byk penipuan,Loading...,
1250351714143588353,"@aciel Sekarang udah pake XLhome :((
Jadi gak pake VPN lagi buat netflix buuuu 🤭",Loading...,
1250333517357015040,@riandy_db Coba biznet dan xlhome dim,Loading...,
1250323335717613568,"@xlhomeid halo kak, bisa tanya disini ya? bagaimana proses pemasangan xlhome ini?",Loading...,
1250314250314121216,"@xlhomeid oh iya, website diatas ngga bisa diakses di jaringan XLHome, di provider lain, telkomsel saya bisa mengakses website diatas.",Loading...,
1250312787575713793,"Udah proses migrasi dari fm ke xlhome, telinga mendengar kabar burung kalo servis nya lebih parah",Loading...,
1250272665861885959,ganti xlhome terus jadi streamer aja apa y,Loading...,
1250252070893965313,"Nonton netflix pake XL Home.
#xlhomejogja #internetjogja #wifijogja #xlhome #wifiyogyakarta https://t.co/KOaTYX0aZY",Loading...,
1250249919715143680,@eilyoun Kalau area tercover bisa xlhome. Area tertentu ada promo 199rb up to 10mbps dan bisa akses channel tv kabel. Sy bantu.^ag,Loading...,
1250249377110581248,"@rskoctavn Kalau lokasi dah ada jaringan xlhome, coba ka. Start from 199rb/ bln 10 mbs (area trtentu). Silahkan sy bantu ^ag",Loading...,
1250227102177091584,"Pengen ganti provider inet...indihome udh lelet  mahal pula 🤧 jaringan biznet, xlhome &amp; balifiber blm masuk rumah 😭😭😭😭😭😭 nasib jd org klender jaktim https://t.co/wA3TTxPZm7",Loading...,
1250213392813457409,"@jodaya_56 Hi kak, mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",Loading...,
1250128440990167040,Xlhome kbiasaan! Ada kala akses twitter gangguan,Loading...,
1250083740040089600,@jogjafess Xlhome ready area sebagian banguntapan and sebagian sleman. Area trtentu ada yg199rb dah 10Mbps + tv kabel. -&gt;dm,Loading...,
1250053180496510977,@xlhomeid tolong woii kok xLhome jaringannya putus sih di makassar!!,Loading...,
1250038961159802882,XLHOME ngapa lelet bgt si asw ditwitter @xlhomeid,Loading...,
1250034416698535942,"@xlhomeid Min kenapa jaringan XLHome kalau buka Twitter, content (image,video,etx) ga ke load hanya tulisan aja. Buka aplikasi lain lancar https://t.co/u2Hr0b2Tfd",Loading...,
1249976249675476992,"@_bellakm Hi, cek area kamu saat ini masih belum tercover jaringan XLHome Fiber. Informasi lebih lanjut apakah area kamu sudah ter-cover atau belum, silakan cek disini https://t.co/0QqojBNA5H #Thanks ^AdI :)",Loading...,
1249974911109443584,"Wifi apalagi ya selain 
Indihome, first media, my republic, xlhome??",Loading...,
1249965700946333696,"@Raynaldo_90 Hi Raynaldo, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1249933172743081984,bagusan indihome atau xlhome?,Loading...,
1249932890663579649,@xlhomeid min ini kenapa gambar sama videk twitter ga keload ya pake wifi xlhome,Loading...,
1249895552965197824,"@jogjafess XLHome, indihome",Loading...,
1249850050726879232,"@rifqinauval Hi Bokir, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1249695757453553666,"@tiaspramesi Hi kak, mohon maaf atas ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",Loading...,
1249681676143214594,"@Jentoong ada ini, di xlhome coid https://t.co/kz2S4WCGpR",Loading...,
1249648331006947328,@asarfahsita Gw rencananya mau pasang xlhome nih gmn ya,Loading...,
1249635527306801154,"@models_pictures Hi kak, terkait layanan XLHome Fiber bisa disampaikan via pesan ya :) #Thanks ^Dian","@models_pictures hi sis, related to xlhome fiber services can be conveyed via message yes :) #thanks ^Dian",
1249613252570439680,"@kheerand95 Hi, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1249582279770271745,"Mau pindah ke yang lain, tapi rata2 belum cover ke area rumah ue :((
My republic, oxygen, gig, xlhome~~","Want to move to the others, but on average have not covered the area of ​​the house: ((
My Republic, Oxygen, Gig, Xlhome ~~",
1249556588559364096,"@Katonwdk Hi Katon, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1249544708608503809,@meyonghaseyo ak kmrn d tab bs tp d hp sm laptop z. xlhome,Loading...,
1249537311420760064,"@brianargya Xlhome 😂, tp cuma rw6 yg dapet, rw4 blm 😂",Loading...,
1249519551919751168,"@bimaway Hi, masa berlangganan XLHome Fiber adalah 12 bulan ya. #Thanks ^AdI :)",Loading...,
1249515656938000389,@xlhomeid knp kalo buka Twitter pake xlhome ga muncul gambar dan videonya? Kalo buka pake data lancar2 aja,"@xlhomeid why if you open twitter using xlhome, the picture and the video appear? If open using data smoothly",
1249489941144293376,"@zakiramakarim1 Hi Zaki, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1249317136402534402,"@zulfikrisiregar Hi Zulfikri, layanan internet XLHome sudah termasuk dengan layanan XLHome entertaiment, dimana jika kamu berlangganan XLHome akan mendapatkan perangkat Set Top Box/ Android TV Box yang bisa disambungkan ke televisi. #Thanks ^Dian",Loading...,
1249313924748464130,@dimasalvv_ Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian,Loading...,
1249313030778662912,@dimasalvv_ Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian,Loading...,
1249308220050423808,"@xlhomeid Boyolali belom ada xlhome kak, adain lah!",Loading...,
1249281113526128640,"@pogchamp999 Hi kak, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",Loading...,
1249225848860717058,@panggilutii Yah lupa nyatet kontaknya... btw ini promo untuk perumahan yg xlhome baru masuk dh.. jd cuma berlaku pas baru kepasang aja.. buat lbh jelasnya telp cs xlhome aja ya.,Loading...,
1249207229842153474,"@itoenamakoe Hi Zaldi. cek area kamu saat ini masih belum tercover jaringan XLHome Fiber. Informasi lebih lanjut apakah area kamu sudah ter-cover atau belum, silakan cek disini https://t.co/0QqojC5buh #Thanks ^AdI :)",Loading...,
1249170923334316032,"@brightestruby Hi Win, cek area kamu saat ini masih belum tercover jaringan XLHome Fiber. Informasi lebih lanjut apakah area kamu sudah ter-cover atau belum, silakan cek disini https://t.co/0QqojC5buh #Thanks ^AdI :)",Loading...,
1249162022165581826,@m2h0nf @_kettindust Monmaap tempat gua xlhome busuk,Loading...,
1249156812684828672,"@fs_mahfudz @_kettindust Ccd ah indihome, Xlhome aja",Loading...,
1249149871879262210,"@irfanoktaviandy Hi Irfan, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1249144146973134849,"@msekaraji HI Aji, mengenai XLHome apakah ada yang bisa kami bantu? #Thanks ^AdI :)",Loading...,
1249139045977993216,"@IbrahimCholid Hi Sam, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1249128253111009280,"@msekaraji Hi Aji, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1249127745344417792,"@dahbocahhhhhhhh Hi Fajar, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1249061808658214912,"@jogjalampung Fiber kok Mas, ada 2 emg, XLHome sama XlHome wireless. yg XLHome aja itu fiber. tadi sih alhamdulillah lancar, cuman 2 kali RTO dipake 3 kali main. tapi langsung recon cepet https://t.co/ymmpGIFPXQ",Loading...,
1249019939131813888,"Review pake XLHome:

Day1:

Koneksi stabil bgt kacau.
Ping dota stabil di 35-37ms
YouTube 1080p no buffer
Netflix HD 1080p no buffer no VPN

Downloa/upload speed belum dicoba but it’s looking good",Loading...,
1249012633086218240,@TretanMuslim @IndiHome Makanya pake xlhome,Loading...,
1248996373724139522,Bm make xlhome tapi daerah gue belum tercover @xlhomeid,Loading...,
1248976994231963649,"WHAT? HD NETFLIX? WITHOUT VPN? IN THIS ECONOMY?!

Actually half the price of @IndiHome for 5times the speed. Godbless u XLHome",Loading...,
1248975003841736705,@jogjalampung Maks 349/k bulan adanya kalo Jogja. Up to 100mbps. Di web adanya yg biasa. Google aja “XLHome” Mas. Daftar langsung dari situ nanti didatengin teknisi dalam 7x24 Jam buat konfirmasi pemasangan. Baru ditawarin paket di Jogja,Loading...,
1248960783876161536,@asriism coba ke xlhome kaka,Loading...,
1248958019934670848,@adjisdoaibu @FirstMediaCares XLhome,Loading...,
1248955622176911362,"@ekoariefw Hi Eko, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",Loading...,
1248942296353161217,@Wakapoldur @DukeCondet Eh emang iya namanya xlhome?,Loading...,
1248936253866663936,Untung saya pake @XLHome https://t.co/dstuHIYfyG,Loading...,
1248924261336502272,@TretanMuslim @IndiHome Xlhome nyimakk👀,Loading...,
1248921807169548289,XLHome jg cuk https://t.co/aIMNH0N4Le,Loading...,
1248915637478424576,"@idzar_AS Mohon maaf, di komplek gua katanya jelek xlhome",Loading...,
1248876061821198337,"@Yopiluthfi1 @DukeCondet @IndiHome Harga emang mahal xlhome
Ga bisa telpon, tapi yutup aman
Biar anak ga rusuh.. 😁",Loading...,
1248874194424623104,"@DukeCondet Gw anak indihome dulu seh..
Sekarang xlhome kenceng buat youtube",Loading...,
1248870955473973248,@qnafess xlhome,Loading...,
1248864590672179200,"@arfrzky__  Hi Sulung, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1248863386290409473,"Hari ini akhirnya XLHome aku dipasang 🥰🥰🥰
Hehe terimakasih @xlhomeid 

and fuck you @IndiHome you can suck my fucking cock",Loading...,
1248851930052362245,"@rkhmt_rmdhn @xlhomejogja @dvlinsidem @xlhomeid Ato sapatau xlhome jg mau beli produk halalnya OT, kecuali UC ya soalnya udah diborong Maxi, monggo.. https://t.co/jX9HLKHeFS",Loading...,
1248849483607076864,"@argentha1206 Hi kak, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Fitri",Loading...,
1248847360316157952,"@xlhomejogja @RizkyAllimin @dvlinsidem @xlhomeid Sapatau xlhome jogja minat buat pasang spotify premium, boleh kak.. https://t.co/yVDFcPB5HJ",Loading...,
1248842296973377536,"kalian ini tidak bersyukur.. alhamdulillah udh bisa pasang indihome. coba pikirkan kawan2 kita di luar yg g bisa pasang indihome

mereka cuman bisa pasang biznet myrep citra xlhome. 

empati dikit laah https://t.co/elF6wliAkI",Loading...,
1248842243504398338,@banjarbase di banjarmasin masih pakai wilayah untuk xlhome,Loading...,
1248837626288689152,@banjarbase Ni w di bjm pake xlhome,Loading...,
1248833447319101441,@RizkyAllimin @dvlinsidem @xlhomeid Brpaan xlhome,Loading...,
1248827081409978368,"@fikriqq anak xlhome, teguh pada pendirian diam itu emas.",Loading...,
1248826883417858049,"@rkhmt_rmdhn @dvlinsidem Makanya pake xlhome, yakan @xlhomeid",Loading...,
1248777049952534528,"@ady_sut Iya emang gtu kendalanya, kabel yang masih tegak aja ternyata putus, rapuh bat emang ini FO.
Sekarang udah bener belom?
Xlhome kayanya bagus ya",Loading...,
1248770101718814721,"@herondalekece  Hi Jace, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1248766349528059904,"@IpokTubruk Hi Son, cek area kamu saat ini masih belum tercover jaringan XLHome Fiber. Informasi lebih lanjut apakah area kamu sudah ter-cover atau belum, silakan cek disini https://t.co/0QqojBNA5H #Thanks ^AdI :)",Loading...,
1248719628836061184,@manamikir @ghifarifad @aidilkurniaa xlhome bagus gaksi?,Loading...,
1248662047979491328,"Pembayaran tagigan xlhome sangat mudah:
* Transfer bank
* Indomaret
* Alfamart
https://t.co/FxGPwKZ48N
___
#xlhomejogja #internetmurahjogja #internetjogja",Loading...,
1248629579142402054,"@xlhomeid misiiii, xlhome dimalang pasangnya dimana ya..",Loading...,
1248612798189330437,@ghifarifad @aidilkurniaa XLHome user has entered the channel.,Loading...,
1248572318869118976,"@danan_jayaa Hi Arya, terkait layanan XLHome Fiber bisa disampaikan via pesan ya :) #Thanks ^April",Loading...,
1248567108473999360,SAKING BETENYA SM WIFI XLHOME jadinya buat paket aja drh yg penting bisa twitter an hft,Loading...,
1248547663466737666,@muftiabidin @xlhomeid @byu_id Woo unlimited? Fiber tuh kayak first media gitu Muf? Ini gw paket xlhome yg wifi router pake kartu gsm itu boros bgt,Loading...,
1248546861486673922,"@betsiiy @xlhomeid @byu_id Xlhome fiber, bukan GSM 🤣🤣 gue pas masih promo dapet 218 per bulan 30 mbps","@betsiiy @xlhomeid @byu_id xlhome fiber, not gsm 🤣🤣 I still promo 218 per month 30 Mbps",
1248546709405220866,@muftiabidin @xlhomeid @byu_id Xlhome ambil paket yg mana sih Muf? Kok gw pake 200rb cpt bgt habisnya :'(,@muftiabidin @xlhomeid @byu_id xlhome which package is MUF? How come I use 200 thousand cpt endlessly: '(,
1248477200896032770,@CNNIndonesia Untung pake xlhome,Loading...,
1248458302050021377,"@merdhas Hi Merdha, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1248456902108798976,"@IndiHome @xlhomeid kalian berdua jangan berantem ya, bersainglah secara sportif.

#indihome 20Mbps 480K
#xlhome 100Mbps 387K https://t.co/w5FynOO2Mu",Loading...,
1248406199420121088,"@Na_Aleeya  Hi Nareswari, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1248406108953178113,"@Dilaayu64179787 Hi Dila, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1248404838003511296,"@Nanda85384992  Hi Nanda, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1248401370522079235,"@Aji72580591 Hi Aji, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1248400718840492032,"@Revaldo52315582  Hi Revaldo, adakah yang bisa kami bantu mengenai XLHome? #Thanks ^AdI :)",Loading...,
1248323374889066496,@talithamae @Brianindriann Aku mau ganti XLHome,Loading...,
1248316244815568896,Hdeh xlhome foto di twitter gak ke load samsek,Loading...,
1248258487533965314,@josememooo @myXLCare sori bro xlhome ku 100mbps,Loading...,
1248238034681659393,@collegemenfess xlhome :),Loading...,
1248225674097119234,@collegemenfess xlhome,Loading...,
1248208360257667073,"@kristoimmanuel Makanya bang, beralih ke xlhome aja. Bisa netplix juga",Loading...,
1248192129752616962,@xlhomeid Kenapa jaringan xlhome dirumah sy lemot yah,Loading...,
1248175643067420674,"@AdjieSanPutro Iya mas ada proses instalasi dirumah nanti. Kalau mau aman ga ada org dtg kerumah, bisa beli router xlhome. Kebetulan aku juga pake. Boleh cek infonya disini https://t.co/ehOSMPapkT",Loading...,
1248174715920736257,@aemtazakka @NetflixID Xlhome wae aku meh ganti iki regone podo rik,Loading...,
1248167545716129794,"XLHome @xlhomeid sudah masuk sleman, nunggu masuk ke tempatku, biar bisa pindah dari IndiHome",Loading...,
1248161474758860801,"Tergantung. Mau yang fiber atau modem? Coba cek ke web myrepublik atau xlhome fiber, masuk/ engga ke perumahannya mas. Biasanya koneksi lewat fiber lbh stabil dan kenceng. https://t.co/WoY7Hhfi5s",Loading...,
1248124030839738368,"@samoouth Hi kak, terkait layanan XLHome Fiber bisa disampaikan via DM ya :) #Thanks ^Dian",Loading...,
1248119826800717824,@collegemenfess xlhome,Loading...,
1248116874212044802,"@collegemenfess Xlhome, lumayan murah 30mbps cuma 218rb perbulan, ya lancar si ga sampe lancar bgt karena cuma 30mbps",Loading...,
1248103043196792832,@collegemenfess Xlhome.. kalo nggak salah itu deh namanya,Loading...,
1248058634862358530,"@halo_rio Hi kak, apabila ada pertanyaan seputar XLHome bisa hubungi kami di :
820 (dari no XL) free
08170123442 (dari no non-XL) tarif normal
Email : XLHomeCS@xl.co.id
FB : XL HOME
#Thanks ^Dian",Loading...,
1247924885310984192,"@xlhomeid min, mau nanya. XLHome sudah tercover sampe Perumahan Mutiara Gading Timur, kota Bekasi blm ya ?","@xlhomeid min, I want to ask. Xlhome has been covered until Mutiara Gading Timur Housing, Bekasi City, right?",
1247823074772172800,"@andantyr Daerah mana nty? Mncplay lumayan murah, myrepublic cepet, XLHome jg katanya bagus tuh speednya","@andantyr which area nty? Mncplay is pretty cheap, myrepublic is fast, xlhome is also said to be good speed",
1247698225055711233,@ariee86 Terkait layanan XLHome Fiber bisa disampaikan via DM ya kak :) #Thanks ^Dian,Loading...,
1247687014800973824,"@DikEwinK Hi kak, bisa diinformasikan terlebih dahulu untuk alamat lengkapnya berdasar nama Perumahan atau Komplek (jika ada), Jalan, Blok,RT dan RW, serta Nomor Rumah? Supaya bisa kami bantu untuk lakukan pengecekkan apakah area kamu tercover jaringan XLHome. #Thanks ^Dian",Loading...,
